8903 AVENUE M,11236,6
465 RALPH AVENUE,11233,1
7807 RIDGE BOULEVARD,11209,1
4603 FT HAMILTON PARKWAY,11219,3
347 COVERT STREET,11237,1
1623 56 STREET,11204,1
2182 FULTON STREET,11233,33
201 GELSTON AVENUE,11209,2
229 CLARKSON AVENUE,11226,1
51 3 STREET,11231,1
57 IRVING AVENUE,11237,2
455 92 STREET,11209,8
1325 ST JOHNS PLACE,11213,2
1265 52 STREET,11219,1
759 55 STREET,11220,1
747 DRIGGS AVENUE,11211,13
2612 WEST    2 STREET,11223,1
4824 CHURCH AVENUE,11203,14
386 OCEAN PARKWAY,11218,13
361 5 AVENUE,11215,3
20 LENOX ROAD,11226,23
1434 EAST 99 STREET,11236,1
20 SIDNEY PLACE,11201,1
1245 BROOKLYN AVENUE,11203,1
609 CLEVELAND STREET,11208,5
7918 18 AVENUE,11214,1
2015 COYLE STREET,11229,1
469 CLINTON AVENUE,11238,3
2012 EAST 61 STREET,11234,3
601 BRISTOL STREET,11212,4
828 EAST 52 STREET,N/A,2
1638 80 STREET,11214,2
270 MALCOLM X BOULEVARD,11233,1
147 ROCKAWAY AVENUE,11233,1
8835 23 AVENUE,N/A,1
78 SOUTH 1 STREET,11211,1
72 7 AVENUE,11217,2
1750 EAST 53 STREET,11234,1
221 BAINBRIDGE STREET,11233,48
175 MALCOLM X BOULEVARD,11221,3
2625 FARRAGUT ROAD,11210,2
404 VAN SICLEN AVENUE,11207,3
260 EAST   19 STREET,11226,1
223 19 STREET,11232,2
230 MANHATTAN AVENUE,11206,2
489 3 AVENUE,11215,1
130 IRVING AVENUE,11237,1
428 44 STREET,11220,1
727 AUTUMN AVENUE,11208,1
945 LAFAYETTE AVENUE,11221,1
490 WILLIAMS AVENUE,11207,20
418 MELROSE STREET,11237,6
2720 FOSTER AVENUE,11210,39
167 34 STREET,11232,6
2261 OCEAN AVENUE,N/A,4
4916 FT HAMILTON PARKWAY,11219,1
179 HENRY STREET,11201,2
1041 BUSHWICK AVENUE,11221,22
1013 FLATBUSH AVENUE,11226,1
1747 STERLING PLACE,11233,1
10 GRAND AVENUE,11205,5
1180 GREENE AVENUE,11221,1
2510 OCEAN PARKWAY,11235,44
90 EAST 52 STREET,11203,1
2565 EAST 18 STREET,11235,1
763 EAST NEW YORK AVENUE,11203,4
382 MONTGOMERY STREET,11225,2
2608 ALBEMARLE ROAD,11226,19
1021 MONTGOMERY STREET,11213,3
706 ESSEX STREET,N/A,1
24 TAPSCOTT STREET,11212,1
1199 DEAN STREET,11216,5
929 EAST   96 STREET,11236,1
345 OCEAN AVENUE,11226,2
326 BEDFORD AVENUE,11249,4
150 NORTH 9 STREET,11249,28
90 ROSS STREET,11249,23
721 HENRY STREET,11231,6
129 TAPSCOTT STREET,N/A,2
160 WELDON STREET,11208,1
1235 EAST 84 STREET,11236,6
1005 CLARKSON AVENUE,11212,1
33 CROOKE AVENUE,N/A,1
925 METROPOLITAN AVENUE,11211,1
32 EAST 96 STREET,11212,1
117 CLEVELAND STREET,11208,1
1001 DORCHESTER ROAD,11218,1
1512 NEW YORK AVENUE,11210,2
230 PRESIDENT STREET,11231,31
2075 WEST 11 STREET,11223,2
317 CENTRAL AVENUE,11221,1
1575 PRESIDENT STREET,11213,44
167 STUYVESANT AVENUE,11221,7
99 MONTGOMERY STREET,11225,1
165 EAST 58 STREET,11203,1
473 ATKINS AVENUE,11208,3
6924 21 AVENUE,11204,1
1505 GRAVESEND NECK ROAD,11229,1
42 EAST 51 STREET,11203,9
222 SUYDAM STREET,11237,1
566 PARKSIDE AVENUE,11226,60
672 57 STREET,11220,1
109 BRIGHTON 11 STREET,N/A,2
1032 WINTHROP STREET,11212,2
104 WARWICK STREET,11207,3
15 WESTMINSTER ROAD,N/A,5
739 QUINCY STREET,11221,3
398 7 AVENUE,11215,1
210 WYONA STREET,11207,1
38 ST PAULS PLACE,11226,17
139 EAST 95 STREET,11212,5
95 NORTH 1 STREET,11249,1
2334 EAST 21 STREET,11229,1
1081 FULTON STREET,11238,5
584 STERLING PLACE,11238,1
1834 BROWN STREET,11229,1
1323 NEW YORK AVENUE,11203,4
3682 AVENUE J,11210,1
1767 79 STREET,N/A,2
270 CLARKSON AVENUE,11226,33
1730 EAST 14 STREET,11229,25
34 GRANITE STREET,11207,12
481 HEGEMAN AVENUE,11207,4
3 HERKIMER PLACE,11216,6
495 HOWARD AVENUE,N/A,1
199 EUCLID AVENUE,11208,4
826 56 STREET,11220,1
438 MELROSE STREET,11237,3
1177 EAST 98 STREET,N/A,3
1470 EAST 104 STREET,11236,1
129 CHAUNCEY STREET,11233,1
1059 HALSEY STREET,11207,1
315 61 STREET,11220,2
1280 DEAN STREET,N/A,2
515 OVINGTON AVENUE,11209,2
316 ROCKAWAY PARKWAY,11212,3
3126 FULTON STREET,11208,1
970 MANHATTAN AVENUE,11222,6
27 LEE AVENUE,11211,1
903 SARATOGA AVENUE,11212,2
382 EASTERN PARKWAY,11225,32
1052 EAST 102 STREET,11236,1
562 MAPLE STREET,11203,13
2246 CLARENDON ROAD,11226,1
92 GRANT AVENUE,11208,1
420 64 STREET,11220,2
3413 AVENUE H,11210,16
492 WARWICK STREET,11207,1
3043 EMMONS AVENUE,11235,1
522 EAST 29 STREET,11210,1
230 MC KINLEY AVENUE,11208,2
459 WYONA STREET,11207,2
945 LIBERTY AVENUE,11208,42
17 PENNSYLVANIA AVENUE,11207,7
238 KNICKERBOCKER AVENUE,11237,1
301 FLATBUSH AVENUE,11217,1
3835 ATLANTIC AVENUE,11224,12
221 DITMAS AVENUE,11218,6
469 LIBERTY AVENUE,11207,2
1837 EAST 17 STREET,11229,39
402 EAST 8 STREET,11218,1
1082 EAST 86 STREET,11236,4
225 PARKSIDE AVENUE,11226,112
309 MENAHAN STREET,11237,11
1861 PARK PLACE,11233,2
401 WARWICK STREET,11207,1
2314 WEST 12 STREET,11223,4
7314 12 AVENUE,11228,2
109 BAY 31 STREET,11214,7
1663 NOSTRAND AVENUE,11226,1
620 RIVERDALE AVENUE,11207,6
104 EAST 53 STREET,11203,1
100 LEONARD STREET,11206,1
247 HART STREET,11206,4
3610 AVENUE S,11234,3
1202 39 STREET,11218,5
522 OVINGTON AVENUE,11209,1
22 REVERE PLACE,11213,3
984 39 STREET,11219,1
2768 ATLANTIC AVENUE,11207,2
906 GREENE AVENUE,N/A,1
2835 WEST 19 STREET,11224,5
533 EAST 79 STREET,11236,5
103 MAC DONOUGH STREET,11216,1
1701 AVENUE N,11230,5
401 4 STREET,11215,2
866 58 STREET,11220,1
2073 HARING STREET,11229,1
425 14 STREET,11215,15
6408 NEW UTRECHT AVENUE,11219,2
4818 5 AVENUE,11220,2
1118 WINTHROP STREET,11212,9
1166 EAST 84 STREET,11236,2
716 GRAND STREET,11211,4
577 ST JOHNS PLACE,11238,7
2515 GLENWOOD ROAD,11210,15
64 DUPONT STREET,11222,6
436 EVERGREEN AVENUE,11221,5
382 EAST 51 STREET,11203,1
3214 SNYDER AVENUE,11226,2
114 PATCHEN AVENUE,11221,2
540 MC DONALD AVENUE,11218,1
312 PATCHEN AVENUE,11233,2
202 LAWRENCE AVENUE,11230,1
285 SULLIVAN PLACE,11225,1
6816 13 AVENUE,11219,2
3033 FOSTER AVENUE,11210,1
774 NOSTRAND AVENUE,11216,3
768 LIBERTY AVENUE,11208,2
1785 EAST 52 STREET,11234,3
355 WYONA STREET,11207,1
580 OSBORN STREET,N/A,6
747 NEW JERSEY AVENUE,11207,5
292 EAST 54 STREET,11203,3
611 HENDRIX STREET,11207,6
728 LIBERTY AVENUE,11208,1
1143 BROOKLYN AVENUE,11203,1
717 42 STREET,11232,1
566 MAPLE STREET,11203,18
934 EAST 86 STREET,11236,7
6606 10 AVENUE,11219,4
247 JEFFERSON AVENUE,11216,24
1291 GATES AVENUE,11221,1
55 IRVING AVENUE,11237,4
55 WINTHROP STREET,11225,71
161 TROUTMAN STREET,11206,4
789 FRANKLIN AVENUE,11238,6
53 ARLINGTON AVENUE,11207,3
1048 39 STREET,11219,6
2567 BEDFORD AVENUE,11226,1
163 5 AVENUE,11217,2
6 ALICE COURT,11213,1
2801 AVENUE D,11226,1
3839 NEPTUNE AVENUE,11224,4
974 MC DONALD AVENUE,11230,3
601 79 STREET,11209,46
674 ALABAMA AVENUE,11207,1
1876 WEST 8 STREET,11223,1
214 WEIRFIELD STREET,11221,1
356 OCEAN PARKWAY,11218,28
1055 ST JOHNS PLACE,11213,4
299 SUMPTER STREET,11233,1
564 PUTNAM AVENUE,11221,1
2219 64 STREET,N/A,3
955 EAST 49 STREET,11203,1
1069 CONEY ISLAND AVENUE,11230,1
652 PARK AVENUE,11206,1
684 RIVERDALE AVENUE,11207,2
408 EAST 31 STREET,11226,16
104 PULASKI STREET,11206,1
855 BROADWAY,11206,1
752 EAST   85 STREET,11236,6
3620 BEDFORD AVENUE,11210,90
656 KOSCIUSZKO STREET,11221,1
725 4 AVENUE,11232,49
488 JEFFERSON AVENUE,11221,1
3332 NOSTRAND AVENUE,11229,2
2125 PACIFIC STREET,11233,15
727 51 STREET,11220,1
869 BUSHWICK AVENUE,11221,1
225 EAST 17 STREET,N/A,1
405 EAST 16 STREET,11226,52
315 WASHINGTON AVENUE,11205,1
724 NOSTRAND AVENUE,11216,2
3811 SURF AVENUE,11224,1
5516 AVENUE I,11234,1
168 HURON STREET,11222,3
122 HALSEY STREET,11216,1
76 VERMONT STREET,11207,2
179 EAST 55 STREET,11203,4
176 ALBANY AVENUE,11213,125
343 SOUTH 4 STREET,11211,2
285 MCDOUGAL STREET,11233,1
211 ESSEX STREET,11208,8
34 SCHOLES STREET,11206,1
2349 PITKIN AVENUE,11207,4
308 JEFFERSON AVENUE,11216,1
1101 CLARKSON AVENUE,11212,28
142 EAST 51 STREET,N/A,2
216 PUTNAM AVENUE,11216,8
3094 BRIGHTON 5 STREET,11235,24
465 CHESTNUT STREET,11208,4
87 LENOX ROAD,11226,8
38 MESEROLE STREET,11206,2
578 EAST 32 STREET,11210,1
165 TAAFFE PLACE,11205,2
564 CENTRAL AVENUE,11207,2
779 47 STREET,11220,4
1703 EAST   14 STREET,11229,3
1405 DEAN STREET,11216,13
1856 PROSPECT PLACE,11233,6
1998 BERGEN STREET,11233,15
994 HALSEY STREET,11207,5
905 LORIMER STREET,11222,1
4301 8 AVENUE,11232,4
673 EAST 80 STREET,11236,1
1886 WEST 8 STREET,11223,14
303 GREENE AVENUE,11238,1
584 MAPLE STREET,11203,3
1294 PUTNAM AVENUE,N/A,1
382 MARCUS GARVEY BOULEVARD,11221,25
5 4 AVENUE,11217,1
1923 EAST   19 STREET,11229,1
555 HART STREET,11221,3
1229 DECATUR STREET,11207,3
2194 EAST 7 STREET,11223,1
1310 STERLING PLACE,11213,3
286 EAST 53 STREET,11203,1
519 56 STREET,11220,9
903 ST JOHNS PLACE,11216,5
366 MONTAUK AVENUE,11208,1
4904 CHURCH AVENUE,11203,1
1033 OCEAN AVENUE,11226,219
1244 PUTNAM AVENUE,11221,1
647 PENNSYLVANIA AVENUE,11207,5
1564 BAY RIDGE AVENUE,11219,2
340 ST JOHNS PLACE,11238,9
351 WASHINGTON AVENUE,11238,12
534 CLEVELAND STREET,11208,2
763 MONROE STREET,11221,1
448 EAST 26 STREET,11226,1
1459 DAHILL ROAD,11204,1
435 EAST 92 STREET,11212,1
150 LINDEN STREET,11221,5
1593 MC DONALD AVENUE,11230,1
551 MACON STREET,11233,1
44 MESEROLE STREET,11206,1
7617 18 AVENUE,11214,1
255 18 STREET,11215,5
95 COURT STREET,11201,85
1292 STERLING PLACE,11213,202
500 MONTGOMERY STREET,11225,4
76 GEORGE STREET,11206,9
1259 BERGEN STREET,11213,3
451 KINGSTON AVENUE,11225,186
447 16 STREET,11215,15
1696 EAST 21 STREET,11210,2
317 56 STREET,11220,2
1081 FLATBUSH AVENUE,11226,17
25 MALCOLM X BOULEVARD,11221,4
139 JORALEMON STREET,11201,1
662 EAST   21 STREET,11226,1
1132 HALSEY STREET,11207,2
2232 BRIGHAM STREET,11229,3
256 EAST 92 STREET,11212,4
440 BLEECKER STREET,11237,2
1769 WEST 1 STREET,11223,2
1516 BEDFORD AVENUE,11216,24
936 EAST 92 STREET,11236,1
2806 EAST 27 STREET,11235,1
2131 EAST 7 STREET,11223,2
739 GLENMORE AVENUE,11208,8
619 HART STREET,11221,16
130 MARTENSE STREET,11226,93
661 45 STREET,11220,3
1149 RALPH AVENUE,11236,2
1366 PACIFIC STREET,11216,1
80 LIVINGSTON STREET,11201,3
216 EAST 39 STREET,11203,63
214 EAST 9 STREET,11218,1
195 EAST 40 STREET,11203,1
57 PROSPECT PARK SOUTHWEST,11215,16
946 KENT AVENUE,11205,1
245 EAST 31 STREET,11226,1
361 95 STREET,11209,5
115 PRESIDENT STREET,11231,1
4315 4 AVENUE,11232,1
1175 EAST   39 STREET,11210,1
2320 ATLANTIC AVENUE,11233,1
35 NEWPORT STREET,11212,1
1694 PACIFIC STREET,11213,1
855 FLATBUSH AVENUE,11226,2
107 BOERUM PLACE,11201,2
2746 FULTON STREET,11207,4
175 EAST   52 STREET,11203,2
1384 36 STREET,N/A,1
608 ST JOHNS PLACE,11238,4
305 MAC DONOUGH STREET,11233,1
987 HERKIMER STREET,11233,10
580 MAPLE STREET,11203,17
188 JEROME STREET,N/A,1
574 MAPLE STREET,11203,122
929 EAST 76 STREET,11236,3
25 MAC DONOUGH STREET,11216,20
1119 OCEAN VIEW AVENUE,11235,1
557 WILSON AVENUE,11207,1
950 EAST 14 STREET,11230,14
1634 80 STREET,11214,9
2263 84 STREET,11214,7
2830 WEST 35 STREET,11224,5
703 KINGS HIGHWAY,11223,1
364 SUMPTER STREET,11233,11
1039 FRANKLIN AVENUE,11225,1
592 ALBANY AVENUE,N/A,1
8901 NARROWS AVENUE,11209,1
1277 NOSTRAND AVENUE,11226,12
15 VERMONT STREET,11207,1
1506 CORTELYOU ROAD,11226,1
536 BAINBRIDGE STREET,11233,3
615 HENDRIX STREET,N/A,4
75 HAWTHORNE STREET,11225,95
894 EAST 35 STREET,11210,1
1282 PUTNAM AVENUE,11221,4
52 NEW YORK AVENUE,11216,1
2149 PITKIN AVENUE,11207,12
4515 SNYDER AVENUE,11203,24
3203 SNYDER AVENUE,11226,20
700 CLEVELAND STREET,11208,1
1171 HALSEY STREET,11207,7
136 NORTH 1 STREET,11249,5
638 EAST 98 STREET,11236,74
654 MILLER AVENUE,11207,3
485 EAST 21 STREET,11226,2
725 DRIGGS AVENUE,11211,1
524 FLATBUSH AVENUE,11225,2
348 EAST 31 STREET,11226,4
1635 DE KALB AVENUE,11237,5
138 SHERIDAN AVENUE,11208,1
1022 BEDFORD AVENUE,11205,5
475 KOSCIUSKO STREET,11221,1
374 METROPOLITAN AVENUE,11211,5
730 55 STREET,11220,1
475 STERLING PLACE,11238,1
354 LEXINGTON AVENUE,11216,1
216 STANHOPE STREET,11237,2
2064 EAST 68 STREET,N/A,1
209 ATKINS AVENUE,11208,45
730 AVENUE L,11230,1
247 MONROE STREET,11216,4
7311 3 AVENUE,11209,2
1230 PENNSYLVANIA AVENUE,11239,2
691 UNION STREET,11215,44
2408 CLARENDON ROAD,11226,58
437 DEWITT AVENUE,11207,1
192 ESSEX STREET,11208,12
195 NEPTUNE AVENUE,11235,4
487 CHAUNCEY STREET,11233,24
279 EAST   92 STREET,11212,6
410 OCEAN VIEW AVENUE,11235,5
502A 6 AVENUE,11215,1
129 SOMERS STREET,11233,2
5416 4 AVENUE,11220,6
1166 EASTERN PARKWAY,11213,1
53 PAERDEGAT 4 STREET,11236,1
150 BRIGHTON   15 STREET,11235,5
1261 49 STREET,11219,27
170 WYCKOFF AVENUE,11237,2
771 LEXINGTON AVENUE,11221,1
122 HOYT STREET,11217,3
423 CHESTER STREET,11212,2
1156 MYRTLE AVENUE,11221,1
1715 EAST    3 STREET,11223,3
240 EAST   18 STREET,11226,9
439 83 STREET,11209,9
177 8 STREET,11215,1
1435 CARROLL STREET,11213,51
41 EAST 31 STREET,11226,5
175 TROUTMAN STREET,11206,4
84 ROGERS AVENUE,11216,1
1189 BROOKLYN AVENUE,11203,1
748 QUINCY STREET,11221,1
571 EASTERN PARKWAY,11216,1
494 JEFFERSON AVENUE,11221,1
120 COOPER STREET,11207,1
1994 NOSTRAND AVENUE,11210,2
265 60 STREET,11220,1
2459 COYLE STREET,11235,1
265 CLINTON STREET,11201,31
45 BAY 19 STREET,N/A,14
1086 MANHATTAN AVENUE,11222,9
272 HAWTHORNE STREET,11225,1
790 TROY AVENUE,11203,1
112 NORTH 8 STREET,11249,1
469 LAFAYETTE AVENUE,11205,7
946 41 STREET,11219,1
179 MOORE STREET,11206,1
90 BAY 46 STREET,11214,2
50 EAST 96 STREET,N/A,1
65 GRAND AVENUE,11205,1
407 LINWOOD STREET,11208,2
8622 3 AVENUE,11209,6
374 7 STREET,N/A,1
1092 MANHATTAN AVENUE,11222,1
181 MILLER AVENUE,11207,1
594 PARK PLACE,11238,34
930 OCEAN AVENUE,11226,1
426 DECATUR STREET,11233,1
1181 HALSEY STREET,11207,1
169 HULL STREET,11233,7
1581 WEST 7 STREET,11204,3
147 ROCKAWAY PARKWAY,11212,25
472 WILLOUGHBY AVENUE,11206,1
557 46 STREET,11220,92
326 ST JOHNS PLACE,11238,20
202 EAST 55 STREET,11203,3
226 SUYDAM STREET,11237,1
148 EAST 96 STREET,11212,2
97 WYCKOFF AVENUE,11237,4
438 LINWOOD STREET,11208,8
1509 PACIFIC STREET,11213,30
635 40 STREET,11232,9
8 PAERDEGAT   14 STREET,11236,2
367 EAST 51 STREET,11203,2
1589 OCEAN AVENUE,N/A,9
114 NORTH 8 STREET,N/A,1
1418 NEW YORK AVENUE,11210,1
672 MADISON STREET,11221,1
26 RICHARDSON STREET,11211,1
7210 17 AVENUE,11204,1
1906 8 AVENUE,11215,2
728 LORIMER STREET,11211,2
872 DE KALB AVENUE,11221,1
5108 TILDEN AVENUE,11203,6
155 98 STREET,11209,1
1371 GREENE AVENUE,11237,2
1046 SUTTER AVENUE,11208,1
13 BREVOORT PLACE,11216,2
184 FRANKLIN STREET,N/A,1
186 STERLING PLACE,11238,85
2446 BEDFORD AVENUE,11226,2
823 GATES AVENUE,11221,3
70 GEORGE STREET,11206,1
562 WILSON AVENUE,11207,10
72 SCHOLES STREET,11206,3
1203 CARROLL STREET,11225,1
12425 FLATLANDS AVENUE,11208,9
100 SOUTH 4 STREET,N/A,1
1514 JEFFERSON AVENUE,11237,30
909 EAST    5 STREET,11230,6
570 RIDGEWOOD AVENUE,11208,2
787 VERMONT STREET,11207,7
2785 OCEAN PARKWAY,11235,48
17 RUSSELL STREET,11222,1
352 EAST 96 STREET,11212,5
801 SARATOGA AVENUE,11212,2
125 OCEAN AVENUE,11225,5
1942 EAST    8 STREET,11223,1
664 46 STREET,11220,38
378 EAST 25 STREET,11226,1
549 EAST 93 STREET,11236,2
461 PARK PLACE,11238,2
117 JEROME STREET,11207,4
8125 7 AVENUE,11228,1
2312 BEDFORD AVENUE,11226,26
108 EAST   28 STREET,11226,1
111 EAST 21 STREET,11226,29
189 SARATOGA AVENUE,11233,1
812 ST JOHNS PLACE,11216,1
814 MAC DONOUGH STREET,11233,1
102 EAST 52 STREET,11203,2
380 LEGION STREET,11212,8
977 EAST 14 STREET,11230,2
6720 14 AVENUE,11219,1
500 STERLING PLACE,11238,13
844 MIDWOOD STREET,11203,13
347 LINDEN STREET,11237,47
184 PROSPECT PARK WEST,11215,11
279 EAST 94 STREET,N/A,2
410 WESTMINSTER ROAD,11218,14
1651 STERLING PLACE,N/A,1
105 HALSEY STREET,11216,4
1821 ROCKAWAY PARKWAY,N/A,4
4703 AVENUE D,11203,1
99 ROCKAWAY PARKWAY,11212,69
374 EAST 25 STREET,11226,13
70 ROSS STREET,11211,1
509 SARATOGA AVENUE,11212,58
58 PROSPECT PLACE,11217,1
1685 54 STREET,11204,1
115 PEMBROKE STREET,11235,1
6817 3 AVENUE,11220,14
1519 WEST 8 STREET,11204,1
1299 OCEAN AVENUE,N/A,3
3501 AVENUE D,N/A,2
1413 GREENE AVENUE,11237,10
301 CUMBERLAND STREET,11238,36
880 RUTLAND ROAD,11203,1
11 GRANT AVENUE,11208,3
300 STUYVESANT AVENUE,11221,1
858 MC DONALD AVENUE,11218,1
605 PUTNAM AVENUE,11221,41
181 MONTAUK AVENUE,11208,2
475 43 STREET,11232,1
431 54 STREET,11220,1
3503 FOSTER AVENUE,11210,6
1275 37 STREET,11218,2
982 EAST   14 STREET,11230,1
2375 EAST 3 STREET,11223,26
317 MENAHAN STREET,11237,35
3713 12 AVENUE,11218,6
640 45 STREET,11220,2
864 NOSTRAND AVENUE,11225,4
166 IRVING AVENUE,11237,1
59 TEN EYCK STREET,11206,1
5201 15 AVENUE,N/A,1
402 STUYVESANT AVENUE,11233,2
20 HARRISON PLACE,11206,2
69 KINGSTON AVENUE,11213,6
1276 38 STREET,11218,1
615 EAST 102 STREET,11236,4
1600 ALBANY AVENUE,11210,5
849 EAST 57 STREET,11234,2
4607 FT HAMILTON PARKWAY,11219,6
143 EAST 96 STREET,11212,3
48 ADELPHI STREET,11205,2
2134 HOMECREST AVENUE,11229,20
319 KINGSTON AVENUE,11213,1
253 PARKSIDE AVENUE,11226,19
399 PRESIDENT STREET,11231,1
366 SOUTH 5 STREET,11211,56
701 WINTHROP STREET,11203,9
80 ST NICHOLAS AVENUE,11237,1
505 DECATUR STREET,11233,1
16 DIAMOND STREET,11222,1
721 EAST 52 STREET,11203,1
1209 EAST 96 STREET,11236,3
5717 4 AVENUE,11220,9
143 GRANT AVENUE,11208,5
101 MARINE AVENUE,11209,4
3845 SHORE PARKWAY SR NORTH,11235,16
5023 4 AVENUE,11220,1
124 QUINCY STREET,11216,1
454 HERZL STREET,11212,14
120 EAST   19 STREET,11226,18
549 EAST 96 STREET,11212,3
6314 11 AVENUE,N/A,1
188 PARKSIDE AVENUE,11226,1
690 ALBANY AVENUE,11203,18
36 IRVING AVENUE,11237,14
8410 20 AVENUE,11214,1
48 WEIRFIELD STREET,11221,1
291 EASTERN PARKWAY,11238,3
21 COOK STREET,11206,5
327 EAST 7 STREET,11218,1
179 7 AVENUE,11215,1
336 CHAUNCEY STREET,11233,1
1580 PITKIN AVENUE,11212,11
179 PARK PLACE,11238,5
3201 CLARENDON ROAD,N/A,4
2125 NOSTRAND AVENUE,11210,1
962 PUTNAM AVENUE,11221,1
6817 AVENUE T,11234,6
44 PINEAPPLE STREET,11201,5
1255 EAST 19 STREET,11230,24
39 BAY 8 STREET,11228,1
78 HAWTHORNE STREET,11225,53
463 EAST 23 STREET,N/A,3
395 ASHFORD STREET,11207,1
175 SCHENECTADY AVENUE,11213,4
171 GRAFTON STREET,11212,1
1049 CONEY ISLAND AVENUE,11230,1
356 EAST 98 STREET,11212,7
401 MOTHER GASTON BOULEVARD,11212,48
67 SOMERS STREET,11233,1
68 HANCOCK STREET,11216,1
145 ROCKAWAY PARKWAY,11212,22
112 EAST   96 STREET,11212,1
260 ST JAMES PLACE,11238,31
2114A FULTON STREET,11233,1
150 EAST 18 STREET,N/A,1
716 FRANKLIN AVENUE,11238,1
654 MONROE STREET,11221,1
2211 EMMONS AVENUE,11235,1
428 47 STREET,11220,1
32 MIDDAGH STREET,11201,19
2214 84 STREET,11214,11
126 ROCKAWAY PARKWAY,11212,1
3126 CONEY ISLAND AVENUE,11235,34
4103 10 AVENUE,11219,1
701 FULTON STREET,11217,1
447 EAST   45 STREET,11203,1
1815 ROCKAWAY PARKWAY,11236,1
692 NEW LOTS AVENUE,11207,2
903 NEW YORK AVENUE,11203,8
476 HARMAN STREET,11237,1
182 EAST 51 STREET,11203,3
6415 19 AVENUE,11204,1
2620 GLENWOOD ROAD,11210,6
140 17 STREET,11215,11
1237 DEAN STREET,11216,21
649 EAST 59 STREET,11234,1
223 HIGHLAWN AVENUE,11223,3
4902 10 AVENUE,11219,7
230 HART STREET,11206,1
228 KEAP STREET,11211,3
403 CHAUNCEY STREET,11233,4
494 NEW LOTS AVENUE,11207,3
714 60 STREET,11220,1
3317 SNYDER AVENUE,11203,1
2836 WEST 36 STREET,11224,10
1490 FULTON STREET,11216,1
5 STRATFORD ROAD,11218,3
510 MORGAN AVENUE,11222,18
175 HAWTHORNE STREET,11225,87
325 NEW LOTS AVENUE,11207,6
1342 EAST 54 STREET,11234,2
1920 WEST 7 STREET,11223,2
2783 BRIGHTON    8 STREET,11235,1
3255 SHORE PARKWAY SR NORTH,11235,20
162 7 AVENUE,11215,3
644 73 STREET,11209,1
1367 PUTNAM AVENUE,11221,1
257 BEDFORD AVENUE,11211,1
10 OCEAN PARKWAY,11218,36
228 HIGHLAND PLACE,11208,1
2142 EAST 1 STREET,11223,1
1861 BAY RIDGE PARKWAY,11204,1
72 EAST 58 STREET,11203,2
693 MADISON STREET,11221,4
707A MYRTLE AVENUE,11205,1
1358 EAST 93 STREET,11236,3
1701 ALBEMARLE ROAD,11226,34
165 ROCKAWAY PARKWAY,11212,256
7 3 STREET,11231,6
2542 EAST 14 STREET,11235,10
5121 CHURCH AVENUE,11203,1
1706 AVENUE V,11229,8
144 HALSEY STREET,N/A,1
129 FRANKLIN AVENUE,11205,34
14 PAERDEGAT 13 STREET,11236,2
2115 66 STREET,11204,11
1320 EAST 54 STREET,N/A,2
1513 DEAN STREET,11213,1
89 MC GUINNESS BOULEVARD,11222,1
148 BRISTOL STREET,11212,2
3214 BEVERLY ROAD,11226,14
479 PENNSYLVANIA AVENUE,N/A,1
712 CROWN STREET,N/A,3
2731 BRIGHTON 6 STREET,11235,1
30 EAST   96 STREET,11212,1
176 EAST 91 STREET,11212,2
436 MAC DONOUGH STREET,11233,14
296 ELLERY STREET,11206,1
1996 OCEAN AVENUE,11230,70
1320 47 STREET,11219,5
77 WEIRFIELD STREET,11221,2
73 LEXINGTON AVENUE,11238,4
1338 ST MARKS AVENUE,11233,6
273 COOPER STREET,11237,2
1923 KINGS HIGHWAY,11229,1
686 SACKETT STREET,N/A,2
704 AVENUE X,11235,2
1748 TROY AVENUE,11234,5
2565 OCEAN PARKWAY,11235,2
2105 ATLANTIC AVENUE,11233,12
224 KINGSTON AVENUE,11213,2
9001A BAY VIEW PLACE,11236,18
686 MYRTLE AVENUE,11205,1
880 HANCOCK STREET,11233,3
1027 CLARKSON AVENUE,11212,5
35 ERASMUS STREET,11226,2
617 ASHFORD STREET,11207,1
4042 SURF AVENUE,11224,4
514 WILLIAMS AVENUE,11207,11
590 LEONARD STREET,11222,1
28 PAERDEGAT 8 STREET,11236,1
188 SOUTH 3 STREET,N/A,1
319 RALPH AVENUE,11233,3
38 CORNELIA STREET,11221,1
557 5 AVENUE,11215,1
232 PRESIDENT STREET,11231,6
325 FOSTER AVENUE,11230,20
253 TOMPKINS AVENUE,11216,1
365 LINCOLN PLACE,N/A,1
608 VAN BUREN STREET,11221,13
38 TROUTMAN STREET,11206,2
11 CYPRESS COURT,11208,1
1397 EAST 92 STREET,11236,1
142 GRATTAN STREET,11237,10
455 CARLTON AVENUE,11238,12
37 ROCKAWAY AVENUE,11233,1
858 WILLOUGHBY AVENUE,11221,2
179 SCHAEFER STREET,11207,1
880 47 STREET,11220,146
1106 BLAKE AVENUE,N/A,1
1689 MC DONALD AVENUE,11230,2
429 GREENE AVENUE,11216,3
7219 3 AVENUE,11209,17
311 DITMAS AVENUE,11218,27
1187 GREENE AVENUE,11221,25
91 MALCOLM X BOULEVARD,11221,12
1115 WILLMOHR STREET,11212,37
800 MADISON STREET,11221,16
580 VAN SICLEN AVENUE,11207,1
1722 ALBEMARLE ROAD,11226,48
1240 NOSTRAND AVENUE,11225,1
